Meeting,Segment,Word_Count,Excerpt,Compound,Positive_Pct,Negative_Pct,Neutral_Pct,Valence,Intensity,Polarity,Subjectivity,Dom_Emotion,Joy,Trust,Fear,Surprise,Sadness,Disgust,Anger,Anticipation
M5: Trust Conflict,21,46,"Yeah, we did talk a lot about vulnerability last time. But we didn't really touch on the red or green...",0.8847,0.218,0.027,0.756,Positive,Strong,0.0333,0.2352,Joy,0.3333,0.3333,0.0833,0.0,0.0833,0.0,0.0,0.1667
M5: Trust Conflict,22,233,"I was always wary of people that were like too smooth, kind of. But I think it's because like, it's...",0.9974,0.305,0.056,0.639,Positive,Strong,0.1093,0.5738,Joy,0.2941,0.2941,0.1176,0.0588,0.0588,0.0,0.0588,0.1176
M5: Trust Conflict,23,202,"I suppose, a green flag for me. Again, I've never been in a relationship, but I suppose a green flag...",0.9574,0.152,0.078,0.77,Positive,Strong,-0.107,0.4904,Trust,0.2667,0.4,0.0,0.0,0.0667,0.0667,0.0667,0.1333
M5: Trust Conflict,24,27,"In terms of red flags and sort of an indication that maybe there's something problematic with this person, either as...",0.4588,0.18,0.088,0.732,Positive,Moderate,0.0,0.5,Joy,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2
M5: Trust Conflict,25,30,"Maybe in a friendship, just want to hang out all the time. At the very beginning, do you guys find...",0.4939,0.13,0.0,0.87,Positive,Moderate,0.1,0.15,Joy,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333
M5: Trust Conflict,26,50,"Or just like when they want to hang out all the time in the very beginning, if that's like a...",0.9628,0.342,0.0,0.658,Positive,Strong,0.34,0.48,Joy,0.4444,0.2222,0.0,0.1111,0.0,0.0,0.0,0.2222
M5: Trust Conflict,27,111,"It depends on, you know. I can see myself wanting to spend a lot of time with somebody myself, particularly...",0.8216,0.099,0.0,0.901,Positive,Strong,0.1431,0.359,Joy,0.3158,0.2632,0.0,0.0526,0.0526,0.0,0.0,0.3158
M5: Trust Conflict,28,54,"It could be a little different sometimes with like autistic people, because I feel like I sometimes have to stop...",0.4708,0.182,0.101,0.717,Positive,Moderate,-0.1515,0.564,Joy,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
M5: Trust Conflict,29,171,I think one of the things that I've dealt with is like a red flag is when people like either...,0.9864,0.251,0.049,0.7,Positive,Strong,0.1884,0.6684,Joy,0.4054,0.2973,0.0,0.0541,0.0541,0.0,0.0,0.1892
M5: Trust Conflict,30,136,"That is an interesting question to maybe go off script a little bit of like like in non-autistic relationships, there's...",0.8748,0.124,0.021,0.854,Positive,Strong,0.0901,0.4712,Trust,0.1818,0.2727,0.0909,0.0909,0.0909,0.0909,0.0909,0.0909
M5: Trust Conflict,31,62,"I think. I think with me, I kind of I think I get what you're saying about neuro neurotypical people....",0.6663,0.114,0.0,0.886,Positive,Strong,0.5,0.75,Joy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M5: Trust Conflict,32,147,"Yes, I agree. I actually find that very strange. You know, again, I've never been in a relationship by myself,...",0.9695,0.166,0.047,0.787,Positive,Strong,0.1587,0.4654,Trust,0.2143,0.2857,0.0714,0.0714,0.0714,0.0714,0.0714,0.1429
M5: Trust Conflict,33,90,"No, I think it's really aggravating. And it's funny because I think the main not the main reason, but like...",0.9741,0.235,0.016,0.749,Positive,Strong,0.1509,0.4083,Sadness,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0
M5: Trust Conflict,34,20,Yes. I think or I can give people my or just cell phone number and then they can actually just.,0.4588,0.182,0.0,0.818,Positive,Moderate,0.0,0.1,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M5: Trust Conflict,35,65,"But it's funny because I think everyone I've dated before. Yeah, it's this, like, dancing around actually talking about what's...",0.9779,0.334,0.034,0.632,Positive,Strong,0.1027,0.5027,Sadness,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
M5: Trust Conflict,36,249,"Yeah. I think maybe trying to I think it's also a process of like, maybe each of us trying to...",0.997,0.27,0.029,0.701,Positive,Strong,0.2704,0.5866,Trust,0.3636,0.4545,0.0,0.0,0.0909,0.0909,0.0,0.0
M5: Trust Conflict,37,83,"I also feel like with neurotypical people, I always felt like it's easier for them to find a relationship with...",0.9531,0.212,0.0,0.788,Positive,Strong,0.1644,0.4974,Trust,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25
M5: Trust Conflict,38,90,"I just just to catch you. So we're going to start with the topic of just like, what are potential...",0.8786,0.125,0.0,0.875,Positive,Strong,0.1143,0.4429,Joy,0.3636,0.3636,0.0,0.0909,0.0,0.0,0.0,0.1818
M5: Trust Conflict,39,238,"I think that it's really hard to tell when it's the right time to, to figure out, hey, is this...",0.993,0.203,0.034,0.763,Positive,Strong,0.0471,0.5024,Trust,0.2188,0.25,0.0625,0.125,0.0312,0.0625,0.0312,0.2188
M5: Trust Conflict,40,201,"But then eventually we started to talk about the future because I think that some, some sometime you have to...",0.9899,0.21,0.037,0.753,Positive,Strong,0.1199,0.5231,Joy,0.2143,0.2143,0.1429,0.1071,0.0357,0.0357,0.0357,0.2143
M5: Trust Conflict,41,61,"Question here about communicating with your partner when your boundaries have been crossed, and that might have overlap with the...",0.4515,0.056,0.026,0.918,Positive,Moderate,-0.1556,0.2889,Trust,0.0,0.4,0.2,0.0,0.2,0.0,0.2,0.0
M5: Trust Conflict,42,107,I guess what I usually do is that I usually will. It takes me a while sometimes to process my...,0.8017,0.15,0.075,0.775,Positive,Strong,0.0883,0.6043,Sadness,0.1053,0.1053,0.0526,0.1053,0.2105,0.0526,0.2105,0.1579
M5: Trust Conflict,43,227,"For me, it usually goes in the same way as you say something, something maybe something later happened, and then...",0.9706,0.184,0.119,0.698,Positive,Strong,-0.0339,0.4911,Sadness,0.1333,0.1,0.0667,0.0667,0.2,0.1333,0.1667,0.1333
M5: Trust Conflict,44,211,"I think what's tough is I've realized since I only learned I was autistic last year, I've started to realize...",0.9886,0.193,0.03,0.777,Positive,Strong,0.0128,0.4317,Trust,0.2174,0.2609,0.1304,0.087,0.087,0.0435,0.0435,0.1304
M5: Trust Conflict,45,20,So it might be easier for you to like cross some boundary. Whereas normally that thing wouldn't bother me. Yeah.,0.6649,0.291,0.075,0.634,Positive,Strong,0.075,0.325,Fear,0.0,0.0,0.3333,0.0,0.3333,0.0,0.3333,0.0
M5: Trust Conflict,46,24,"Okay. And then from like the past, he knows sort of what those things are that tend to bother me...",-0.0516,0.152,0.159,0.69,Negative,Mild,0.125,0.375,Fear,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
M5: Trust Conflict,47,67,"To add on to what you said, I kind of do something similar with my boyfriend where if I'm having...",0.7633,0.149,0.035,0.816,Positive,Strong,0.0367,0.6638,Joy,0.25,0.25,0.0833,0.0833,0.0833,0.0833,0.0833,0.0833
M5: Trust Conflict,48,58,"Moving on to the next question. What are some signs? I think this ties back into the red flags, but...",-0.6956,0.041,0.114,0.846,Negative,Strong,-0.0729,0.1354,Surprise,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
M5: Trust Conflict,49,105,"I suppose I don't again, I've never had an abusive relationship romantically, but in terms of recognizing when you're in...",0.1914,0.144,0.13,0.726,Positive,Mild,0.375,0.775,Anticipation,0.1429,0.1786,0.1071,0.0714,0.0714,0.1429,0.0714,0.2143
M5: Trust Conflict,50,101,Yes. When they when you when you realize that. I suppose that's the main way of recognizing when someone's being...,0.9022,0.181,0.072,0.747,Positive,Strong,0.1774,0.596,Sadness,0.1333,0.0667,0.0667,0.0,0.2,0.2,0.1333,0.2
M5: Trust Conflict,51,57,"And, you know, you just you find yourself like preparing yourself mentally. Oh, boy. Here we go. And I gotta...",-0.4939,0.055,0.074,0.871,Negative,Moderate,0.0,0.5963,Joy,0.2,0.2,0.1,0.0,0.1,0.2,0.2,0.0
M5: Trust Conflict,52,300,"I think similarly, sometimes, like my body knows before I know. Like I've had the experience of walking in a...",0.9983,0.295,0.054,0.651,Positive,Strong,0.1731,0.5546,Joy,0.2391,0.2391,0.087,0.087,0.0652,0.087,0.087,0.1087
M5: Trust Conflict,53,216,And I feel like I can trust that more. But I do feel like sometimes there's like that physical thing....,0.9958,0.288,0.069,0.643,Positive,Strong,0.1428,0.4761,Trust,0.1579,0.2632,0.1053,0.0,0.2105,0.0,0.2632,0.0
M5: Trust Conflict,54,308,"Maybe my last relationship I had, it ended up being a toxic one. At first it was fine, but. My...",0.9866,0.173,0.083,0.743,Positive,Strong,0.0362,0.5787,Sadness,0.1034,0.1379,0.1379,0.069,0.2414,0.1034,0.1034,0.1034
M5: Trust Conflict,55,207,"Oh yeah. I was just going to say in terms of friends, I've had one toxic. Well, I guess not...",0.9983,0.355,0.018,0.627,Positive,Strong,0.2516,0.4945,Joy,0.3913,0.2609,0.0,0.087,0.0,0.0435,0.0,0.2174
M5: Trust Conflict,56,177,"And like, I gave her a lot of information. And then she ended up talking badly about me and the...",0.9916,0.25,0.042,0.708,Positive,Strong,-0.0849,0.5028,Joy,0.2941,0.2353,0.0,0.1176,0.1176,0.0,0.0,0.2353
M5: Trust Conflict,57,114,I'm going to skip the question about like how to explore this topic and kind of combine them at the...,0.5818,0.152,0.125,0.723,Positive,Moderate,0.3636,0.6932,Trust,0.2432,0.3243,0.0541,0.027,0.1081,0.0,0.1081,0.1351
M5: Trust Conflict,58,123,So I know I'm not really good at conflict myself. I'm just going to try to keep the peace because...,-0.1799,0.139,0.15,0.711,Negative,Mild,0.025,0.55,Trust,0.1724,0.2069,0.0345,0.1034,0.1034,0.0345,0.1724,0.1724
M5: Trust Conflict,59,306,Doesn't like conflicts at all. I usually try to avoid it at all cost. Like whenever someone I'm having a...,0.9476,0.103,0.07,0.827,Positive,Strong,-0.0412,0.5707,Fear,0.087,0.1304,0.2174,0.0435,0.087,0.087,0.1304,0.2174
M5: Trust Conflict,60,257,"I think I used to always definitely ignore conflict to like try and keep the peace, but as I've gotten...",0.9948,0.256,0.093,0.651,Positive,Strong,-0.0312,0.6981,Sadness,0.0833,0.1667,0.1389,0.0278,0.1944,0.1111,0.1667,0.1111
M5: Trust Conflict,61,173,And it's helped me grow a lot because I've had a lot of people not be receptive in the past...,0.9673,0.15,0.031,0.819,Positive,Strong,0.0613,0.4614,Joy,0.2308,0.2308,0.0769,0.0,0.1538,0.0,0.0769,0.2308
M5: Trust Conflict,62,151,"Yeah. What do you say about people not being so receptive about us trying to address our problems? Like, for...",0.9612,0.197,0.098,0.705,Positive,Strong,0.1133,0.5356,Sadness,0.0,0.1429,0.1429,0.0,0.4286,0.1429,0.0,0.1429
M5: Trust Conflict,63,19,"Honestly, that could be a good red flag, too, is like how someone responds to you when you bring.",0.8126,0.344,0.0,0.656,Positive,Strong,0.4333,0.5,Joy,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
M5: Trust Conflict,64,113,"A conflict. I mean, assuming that you're presenting it in a way that's levelheaded. I guess if I'm coming in...",0.9523,0.193,0.084,0.723,Positive,Strong,0.02,0.4125,Fear,0.0588,0.0,0.2353,0.1765,0.1176,0.1176,0.1765,0.1176
M5: Trust Conflict,65,87,And that's one of the reasons why I like to come into an argument after I've had some time to...,0.1681,0.084,0.077,0.839,Positive,Mild,0.139,0.5809,Joy,0.2,0.2,0.0667,0.0667,0.0667,0.0667,0.1333,0.2
M5: Trust Conflict,66,22,Do you guys approach disagreements and conflict differently? If you were interacting with somebody who's like a romantic partner versus...,0.5514,0.282,0.166,0.553,Positive,Moderate,0.0,0.55,Anger,0.1667,0.1667,0.0833,0.0833,0.1667,0.0,0.25,0.0833
M5: Trust Conflict,67,70,"For me, my boyfriend is like my best friend, so I think it would be the same because I really...",0.9895,0.409,0.0,0.591,Positive,Strong,0.45,0.275,Joy,0.2857,0.2143,0.0714,0.1071,0.0714,0.0714,0.0714,0.1071
M5: Trust Conflict,68,25,"It's sometimes the things that you talk about might be different for different, but like, I think the mechanism of...",0.7876,0.232,0.0,0.768,Positive,Strong,0.225,0.5813,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M5: Trust Conflict,69,40,"Yeah. Because if you feel comfortable enough with your friend, you're going to end up saying, hey, I didn't like...",0.6788,0.204,0.088,0.708,Positive,Strong,0.2,0.65,Joy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M5: Trust Conflict,70,44,"Yeah, I agree. It's essentially the same between my boyfriend and my friends just approaching an item of conflict and...",-0.1368,0.202,0.194,0.605,Negative,Mild,-0.0125,0.1187,Fear,0.1,0.1,0.2,0.0,0.2,0.1,0.2,0.1
M5: Trust Conflict,71,223,"It's actually it's really different for me, I think for both. But I think it's I think I'm realizing now,...",0.9978,0.33,0.06,0.61,Positive,Strong,0.0703,0.4803,Trust,0.28,0.32,0.12,0.04,0.08,0.04,0.04,0.08
M5: Trust Conflict,72,169,"And sometimes like when you live close together, you're like really close. And then when you move apart, it kind...",0.978,0.175,0.028,0.797,Positive,Strong,0.2378,0.4348,Trust,0.1304,0.2174,0.1739,0.087,0.1304,0.0435,0.087,0.1304
M5: Trust Conflict,73,94,"You've kind of touched on this already, but like, there are some tools and strategies that help resolve conflict constructively...",0.9286,0.233,0.114,0.653,Positive,Strong,-0.0958,0.5375,Fear,0.0714,0.1429,0.2857,0.0714,0.2857,0.0,0.1429,0.0
M5: Trust Conflict,74,21,"One suggestion I would make would be to don't do it in the heat of the moment. You know, like...",0.3612,0.111,0.0,0.889,Positive,Moderate,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M5: Trust Conflict,75,41,"I just like sit on it, stew on it, and just wait until you calm down for a bit and...",0.128,0.104,0.072,0.824,Positive,Mild,0.0241,0.4231,Disgust,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.3333
M5: Trust Conflict,76,19,"Yeah, that's like sleep on it or give it a pause. Don't go in when your emotions are high.",0.5719,0.217,0.0,0.783,Positive,Moderate,0.16,0.54,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M5: Trust Conflict,77,129,"What I've done, too, is like writing down, like why I'm feeling that way in the moment too, because I've...",0.9126,0.152,0.05,0.799,Positive,Strong,0.1725,0.4531,Anger,0.1282,0.1282,0.1282,0.1026,0.1282,0.1026,0.1538,0.1282
M5: Trust Conflict,78,41,"I do that when I'm depressed, because usually I'm in such a state where I, you know, I'm thinking, I'm...",-0.2023,0.056,0.074,0.871,Negative,Mild,0.0688,0.35,Fear,0.0,0.0,0.3333,0.0,0.3333,0.0,0.3333,0.0
M5: Trust Conflict,79,65,"I think when you're having that conversation, it's a really hard conversation to have when you're trying to resolve a...",0.0653,0.073,0.084,0.843,Positive,Mild,-0.0229,0.3854,Trust,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0
M5: Trust Conflict,80,112,I'm very bad at interrupting usually because I really want to say what I'm good at. And if they say...,0.956,0.235,0.068,0.697,Positive,Strong,0.137,0.5503,Sadness,0.1333,0.1333,0.0667,0.0667,0.2,0.0667,0.1333,0.2
M5: Trust Conflict,81,90,"In terms of conflict resolution, I'd say even something as even just a quick pause to let you collect your...",-0.2263,0.057,0.056,0.886,Negative,Mild,-0.0111,0.4125,Trust,0.1,0.2,0.2,0.0,0.2,0.0,0.1,0.2
M5: Trust Conflict,82,169,What I did sometimes was before I had the conversation to write on a piece of paper or something like...,0.5354,0.095,0.054,0.851,Positive,Moderate,0.3,0.775,Trust,0.1667,0.3333,0.1667,0.0,0.3333,0.0,0.0,0.0
M5: Trust Conflict,83,76,"So it's just really about like, what's your experience like having to just cut someone off, whether it's a friend,...",0.8532,0.213,0.103,0.684,Positive,Strong,0.2,0.575,Joy,0.2,0.2,0.0667,0.0667,0.1333,0.0667,0.1333,0.1333
M5: Trust Conflict,84,49,"For me, I got really lucky for the toxic friends I experienced. They usually just drifted away or moved, moved,...",0.8625,0.226,0.064,0.709,Positive,Strong,0.2458,0.5958,Joy,0.3333,0.3333,0.0,0.1667,0.0,0.1667,0.0,0.0
M5: Trust Conflict,85,315,A very recent experience about it because the only friend I had here on campus stopped talking with me. I...,0.9958,0.188,0.017,0.795,Positive,Strong,0.1904,0.4132,Trust,0.3125,0.4375,0.0,0.125,0.0625,0.0,0.0,0.0625
M5: Trust Conflict,86,171,"If he actually cares that much about me, he would at least say something like, hey, you're weird, are you...",0.9569,0.191,0.097,0.712,Positive,Strong,0.0498,0.4774,Sadness,0.0625,0.0625,0.125,0.1875,0.3125,0.125,0.0,0.125
M5: Trust Conflict,87,50,Yeah. So I'm mindful of the time. So we're kind of coming up on 6:00 here. I was curious if...,0.3054,0.084,0.042,0.874,Positive,Moderate,0.2667,0.7667,Anticipation,0.2222,0.3333,0.0,0.0,0.0,0.0,0.0,0.4444
M5: Trust Conflict,88,116,Feel like with most of the toxic people in my life that I no longer talk to. It was more...,0.5508,0.059,0.038,0.903,Positive,Moderate,0.4214,0.4333,Disgust,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.3333
M5: Trust Conflict,89,23,"It's kind of a running theme with all of us, with toxic people and whatever we have to put in...",0.0,0.0,0.0,1.0,Neutral,Neutral,0.6,0.9,Joy,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0
M5: Trust Conflict,90,18,"Thank you. And yeah, we'll go ahead and meet again next week. Thursday again. Sorry. Right. Everybody. Right.",0.5267,0.224,0.062,0.714,Positive,Moderate,0.0179,0.5179,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M6: Mental Health Identity,1,35,"All right. Well, thank you guys for all coming. Hope your Thursday is going well. I think before we start,...",0.8225,0.236,0.0,0.764,Positive,Strong,0.3929,0.5179,Anticipation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
M6: Mental Health Identity,2,71,"Amazing. All right. Well, I'm just going to do a few reminders and then we'll get started for today. So...",0.8807,0.143,0.0,0.857,Positive,Strong,0.2452,0.6119,Anticipation,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5
M6: Mental Health Identity,3,41,Yeah. One thing I would venture to say before we begin is that next week we have our big art...,0.1531,0.038,0.0,0.962,Positive,Mild,0.0,0.05,Anticipation,0.1667,0.1667,0.0,0.1667,0.1667,0.0,0.0,0.3333
M6: Mental Health Identity,4,46,All right. Amazing. So we're going to start off by speaking on some mental health considerations in dating and deeper...,0.34,0.051,0.0,0.949,Positive,Moderate,0.0726,0.4143,Anticipation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
M6: Mental Health Identity,5,131,"I notice that when I'm really stressed, I don't want to make much of an effort to like, be social...",0.9344,0.217,0.125,0.658,Positive,Strong,-0.0387,0.4671,Trust,0.2308,0.3077,0.1538,0.0,0.2308,0.0,0.0,0.0769
M6: Mental Health Identity,6,27,I just want to shut down and just be by yourself. It's not always easy when they want to know...,0.2249,0.173,0.078,0.749,Positive,Mild,0.0509,0.4991,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M6: Mental Health Identity,7,37,And it's hard to sometimes explain why you're feeling a certain way or how it's feeling. And that communication gets...,0.7251,0.202,0.033,0.764,Positive,Strong,-0.0018,0.5188,Trust,0.1429,0.2381,0.1429,0.0952,0.0952,0.0952,0.0952,0.0952
M6: Mental Health Identity,8,117,"For me, it depends on what kind of problem is going on. For example, this past week I am really,...",-0.9315,0.092,0.156,0.752,Negative,Strong,-0.1625,0.5646,Fear,0.0345,0.069,0.2414,0.069,0.2069,0.1379,0.2069,0.0345
M6: Mental Health Identity,9,25,Do you guys feel as if like you remove yourself from social situations or just avoid certain situations when you're...,-0.3182,0.146,0.187,0.667,Negative,Moderate,-0.0175,0.346,Fear,0.0,0.0,0.4,0.0,0.4,0.0,0.2,0.0
M6: Mental Health Identity,10,112,"Depends on what it is. If I'm like obsessing over something negative, sometimes I just want to talk about that...",0.9273,0.197,0.082,0.721,Positive,Strong,0.33,0.6605,Joy,0.2258,0.1935,0.0968,0.0645,0.129,0.0645,0.0645,0.1613
M6: Mental Health Identity,11,48,"Well, I mean, sometimes your mental health gets better. Sometimes you know you're in it for longer. How do you...",-0.471,0.089,0.126,0.785,Negative,Moderate,0.1839,0.4554,Trust,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0
M6: Mental Health Identity,12,281,"I feel like this is something that sort of changed over time, culturally or like societally a little bit maybe...",0.9978,0.298,0.069,0.632,Positive,Strong,0.0686,0.4669,Trust,0.1552,0.1897,0.1207,0.0517,0.1379,0.069,0.1034,0.1724
M6: Mental Health Identity,13,36,"Do that myself, but I'm having a crack day for them just because. I'm having a bad day. And sometimes...",0.0387,0.112,0.109,0.779,Neutral,Neutral,-0.2364,0.6061,Fear,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0
M6: Mental Health Identity,14,189,Most of the times I don't say anything. I try to mask. I feel like talking about it sometimes seems...,0.8888,0.14,0.083,0.777,Positive,Strong,0.1384,0.4898,Trust,0.1667,0.1944,0.1111,0.0556,0.1667,0.0833,0.0833,0.1389
M6: Mental Health Identity,15,50,"Well, when we're in maybe a bad mental state or our partner or a very close friend is in a...",0.5912,0.179,0.078,0.743,Positive,Moderate,-0.0687,0.4135,Trust,0.1304,0.2174,0.1304,0.0435,0.1304,0.1304,0.1304,0.087
M6: Mental Health Identity,16,32,"Ask questions. You know, I'm not smart enough or good enough to fix whatever is going on, but I can...",0.4803,0.134,0.046,0.82,Positive,Moderate,0.1321,0.6071,Joy,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
M6: Mental Health Identity,17,192,I think I have a lot to figure out what someone else might want in the moment. And so sometimes...,0.9972,0.324,0.024,0.653,Positive,Strong,0.1384,0.6549,Trust,0.3913,0.4348,0.0,0.0,0.0435,0.0,0.0,0.1304
M6: Mental Health Identity,18,98,"Usually what I do is I, in general, I don't know what to do. So I just kind of ask,...",0.5171,0.09,0.039,0.87,Positive,Moderate,0.1417,0.6183,Trust,0.1818,0.3636,0.0909,0.0,0.0909,0.0,0.1818,0.0909
M6: Mental Health Identity,19,33,"That's such a good time where you kind of guess one or the other. So it's like, why not just...",0.6887,0.155,0.0,0.845,Positive,Strong,0.2937,0.5938,Joy,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
M6: Mental Health Identity,20,106,"And it's funny because I feel like I always it occurred to me, like in the last couple of years,...",0.9856,0.313,0.046,0.641,Positive,Strong,0.0812,0.6146,Joy,0.1818,0.0909,0.0909,0.0909,0.0909,0.0909,0.1818,0.1818
M6: Mental Health Identity,21,59,"I'll also kind of ask sometimes if I'm having a problem, can I vent? Because sometimes they're dealing with their...",-0.5517,0.066,0.12,0.814,Negative,Moderate,0.3667,0.8111,Joy,0.2,0.2,0.1333,0.0,0.1333,0.0667,0.2,0.0667
M6: Mental Health Identity,22,91,"Yes. Sorry. When I was editing these questions, I left that sentence fragment here of that that second question there...",0.8466,0.185,0.08,0.735,Positive,Strong,-0.0286,0.3942,Fear,0.0,0.0,0.3636,0.0,0.3636,0.0909,0.0909,0.0909
M6: Mental Health Identity,23,237,"I think when I was younger, my relationships probably impacted my mental health too much. And then as I got...",0.994,0.214,0.032,0.754,Positive,Strong,0.1946,0.5254,Trust,0.2353,0.4118,0.0,0.0,0.2353,0.0588,0.0,0.0588
M6: Mental Health Identity,24,47,The fact that I don't have relationships here makes me feel really sad. It's not like the relationships I have...,-0.5723,0.047,0.137,0.816,Negative,Moderate,-0.0781,0.3,Sadness,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.2
M6: Mental Health Identity,25,191,And even like I feel like I sort of a similar way. My department sometimes I'll get really in my...,0.9942,0.247,0.023,0.731,Positive,Strong,0.0772,0.438,Trust,0.3,0.4,0.0,0.0,0.2,0.0,0.0,0.1
M6: Mental Health Identity,26,43,"What do you think would help your mental health? Like whether you were in kind of a negative space. And,...",0.8429,0.271,0.068,0.661,Positive,Strong,0.2,0.6,Joy,0.4286,0.4286,0.0,0.0,0.1429,0.0,0.0,0.0
M6: Mental Health Identity,27,130,"Sometimes. Honestly, I just need to be alone and just work through the emotions because logically in my head, I...",0.9687,0.186,0.049,0.765,Positive,Strong,0.3699,0.644,Joy,0.2727,0.2727,0.0,0.0,0.1818,0.0,0.1818,0.0909
M6: Mental Health Identity,28,25,"Being really helpful and like improving things because like the ability to choose whether or not you interact with somebody,...",0.932,0.456,0.0,0.544,Positive,Strong,0.4,0.6,Joy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M6: Mental Health Identity,29,74,I guess I think it's just kind of having other people respect the fact that I need to be alone...,0.5283,0.089,0.046,0.865,Positive,Moderate,0.3688,0.5687,Trust,0.25,0.375,0.0,0.125,0.125,0.0,0.0,0.125
M6: Mental Health Identity,30,58,Next question here about that balance. Right. You take care of your own mental well-being while also caring about the...,0.9256,0.226,0.034,0.74,Positive,Strong,0.2571,0.5071,Joy,0.2857,0.2857,0.0,0.1429,0.0,0.0,0.0,0.2857
M6: Mental Health Identity,31,165,This is a really tough one. I find that my partner and I are often in depressive episodes at the...,0.7424,0.164,0.11,0.726,Positive,Strong,0.008,0.7692,Joy,0.2059,0.2059,0.0882,0.0294,0.2059,0.0294,0.1176,0.1176
M6: Mental Health Identity,32,132,"Well, in my case thankfully my boyfriend doesn't vent to me when he knows I'm sad or feeling bad already....",0.8897,0.261,0.188,0.551,Positive,Strong,-0.1028,0.5935,Fear,0.1194,0.1194,0.1493,0.1194,0.1493,0.1045,0.1194,0.1194
M6: Mental Health Identity,33,18,"Well, we can move on to whether or how you can maintain your own individuality in a relationship.",0.2732,0.11,0.0,0.89,Positive,Mild,0.6,1.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M6: Mental Health Identity,34,371,"I feel like I've actually struggled with the opposite. Like I it was really, to be fair, I was like...",0.9988,0.272,0.028,0.7,Positive,Strong,0.1595,0.5168,Joy,0.3636,0.1364,0.0,0.1364,0.0455,0.0,0.0,0.3182
M6: Mental Health Identity,35,26,"Do you think that promotes like self-care and, you know, ways of release and kind of like a cathartic release...",0.7275,0.236,0.0,0.764,Positive,Strong,0.6,0.95,Joy,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333
M6: Mental Health Identity,36,184,"I think so, yeah. The, I mean, I'm looking forward to graduating from the PhD and getting more time back...",0.9972,0.345,0.033,0.622,Positive,Strong,0.2301,0.5624,Trust,0.375,0.4375,0.0,0.0,0.0,0.0,0.0,0.1875
M6: Mental Health Identity,37,33,"I think tying in with that, like, do relationships or friendships help you in social situations in regards to like...",0.644,0.248,0.125,0.627,Positive,Strong,-0.1333,0.2333,Sadness,0.1429,0.1429,0.1429,0.0,0.2857,0.0,0.1429,0.1429
M6: Mental Health Identity,38,101,You can have some benefits because it kind of helps you get out of that mindset for a period of...,0.8762,0.135,0.04,0.825,Positive,Strong,0.5808,0.7051,Trust,0.3846,0.4615,0.0,0.0,0.0,0.0,0.0,0.1538
M6: Mental Health Identity,39,56,Question here about how do you recognize if and how your behavior might be impacting and is this partners mental...,0.9146,0.182,0.0,0.818,Positive,Strong,-0.025,0.2,Joy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M6: Mental Health Identity,40,101,"I usually have to have them tell me honestly, I don't always pick up on this, but I will if...",0.965,0.221,0.049,0.729,Positive,Strong,0.3143,0.575,Sadness,0.1429,0.1429,0.0,0.1429,0.2857,0.0,0.2857,0.0
M6: Mental Health Identity,41,241,"Yeah, same with me. Usually my family, my boyfriend would say, hey, could you stop doing this? But me and...",0.9139,0.17,0.125,0.706,Positive,Strong,-0.1423,0.634,Fear,0.0909,0.1212,0.2121,0.1212,0.1212,0.0909,0.1818,0.0606
